GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-203995-1629006-,V. Micić - J. Okogie,1610612766,CHA,6,2,4,0.333,12.6,10.3,22.7,0.456,3.8,9.5,0.404,5.8,7.2,0.814,3.8,8.2,12.0,7.5,3.3,3.5,1.8,1.8,4.8,6.3,30.3,6.5,3584,3541,1779,3545,1028,1120,1101,2740,882,1156,854,578,630,1431,595,1186,942,836,3844,284,474,4827,4215,548,956,72,227480
Lineups,-1629014-1642270-,A. Simons - D. Clingan,1610612757,POR,57,23,34,0.404,12.5,10.6,24.0,0.442,3.8,10.5,0.367,4.1,5.7,0.706,4.0,9.0,13.0,6.3,4.0,2.1,1.5,1.4,4.9,5.1,29.1,0.6,327,646,5177,3178,1056,1074,972,3330,876,927,2014,1334,1110,4052,483,920,758,1258,4311,1137,833,4363,4261,939,1059,1752,2130515
Lineups,-203992-1630700-,B. Bogdanović - D. Daniels,1610612737,ATL,24,12,12,0.5,12.5,11.0,25.1,0.439,3.3,10.3,0.315,4.0,5.1,0.78,4.0,7.6,11.6,7.3,3.5,2.6,1.1,1.2,5.4,5.0,29.3,-2.0,1622,1467,3591,2195,1045,974,874,3443,1261,954,3781,1350,1392,2447,544,1363,1037,887,4027,702,1413,3974,4463,968,1043,3976,900560
Lineups,-1627747-1628378-,C. LeVert - D. Mitchell,1610612739,CLE,35,30,5,0.857,12.5,11.2,23.0,0.487,4.4,11.2,0.394,4.6,5.8,0.793,2.2,9.1,11.3,7.3,3.3,2.1,1.4,0.9,4.4,4.6,31.4,4.4,983,406,2092,462,1052,939,1058,1316,629,763,1119,1023,1087,2066,2017,906,1103,904,3863,1139,921,3002,3954,1217,888,240,1309590
Lineups,-203967-1631212-,D. Šarić - P. Watson,1610612743,DEN,11,4,7,0.364,12.5,8.9,22.5,0.397,3.0,9.4,0.32,3.2,4.2,0.761,2.1,8.7,10.8,5.3,3.3,2.6,1.0,2.0,4.5,4.2,24.0,-1.7,2868,2894,2611,3424,1042,1545,1122,4552,1458,1191,3660,2058,2017,3011,2204,1041,1225,1755,3796,675,1639,4916,3973,1490,1602,3840,413950
Lineups,-1630191-1631093-,I. Stewart - J. Ivey,1610612765,DET,27,11,16,0.407,12.5,10.3,23.5,0.438,3.4,9.9,0.347,3.7,4.5,0.828,3.3,9.4,12.7,6.3,3.7,1.6,1.4,1.0,4.9,4.1,27.8,-0.7,1409,1599,4143,3163,1057,1132,1016,3507,1131,1056,2783,1605,1792,1123,877,848,824,1234,4145,2020,961,3131,4236,1518,1175,2934,1009000
Lineups,-202710-1630696-,J. Butler - D. Smith,1610612748,MIA,8,5,3,0.625,12.5,11.1,22.4,0.497,3.6,10.5,0.345,5.5,7.3,0.759,3.0,10.0,13.0,7.3,3.5,2.0,1.3,0.9,3.3,5.4,31.4,4.8,3287,2651,1421,1429,1053,961,1129,1005,1008,912,2833,663,611,3055,1071,712,760,920,3967,1209,1151,2878,2901,827,891,215,299230
Lineups,-203944-1629675-,J. Randle - N. Reid,1610612750,MIN,67,42,25,0.627,12.5,10.5,22.2,0.473,4.2,11.0,0.383,4.9,6.0,0.81,2.6,8.2,10.7,6.8,3.6,1.9,1.2,1.1,4.7,4.9,30.1,0.7,116,100,4814,1425,1054,1091,1151,1898,706,794,1429,884,973,1517,1533,1183,1251,1089,4084,1560,1240,3689,4158,1041,972,1702,2505530
Lineups,-1630531-1631131-,J. Springer - O. Tshiebwe,1610612762,UTA,5,1,4,0.2,12.5,11.6,25.0,0.464,3.4,10.2,0.333,4.8,6.2,0.774,4.2,9.8,14.0,6.0,3.2,2.6,0.6,1.4,3.4,4.4,31.4,3.6,3778,4024,1779,4309,1049,868,882,2371,1165,979,3159,926,906,2638,418,760,627,1377,3734,692,3263,4302,3051,1341,890,360,187350
Lineups,-1630550-1641774-,J. Thor - T. Vukcevic,1610612764,WAS,9,2,7,0.222,12.5,9.8,23.6,0.415,2.6,9.9,0.258,4.9,7.4,0.657,3.0,8.9,11.9,6.3,2.9,1.7,1.4,1.2,4.6,5.9,27.0,-1.6,3148,3541,2611,4239,1050,1273,1009,4209,2001,1062,4515,886,577,4493,1071,989,980,1234,3347,1860,867,3999,4047,665,1248,3712,337170
Lineups,-200768-202331-,K. Lowry - P. George,1610612755,PHI,22,11,11,0.5,12.5,9.0,21.4,0.423,3.2,9.6,0.33,4.2,5.3,0.795,2.1,8.5,10.5,6.1,4.1,2.2,0.9,1.5,5.1,4.7,25.5,-1.0,1776,1599,3419,2195,1043,1482,1254,4027,1330,1128,3428,1242,1297,2010,2204,1111,1302,1342,4433,987,2186,4532,4352,1180,1409,3185,826935
Lineups,-2544-1629629-,L. James - C. Reddish,1610612747,LAL,26,12,14,0.462,12.5,10.5,22.7,0.462,3.0,9.3,0.324,4.2,5.1,0.818,2.4,7.6,10.0,6.3,3.4,2.2,1.3,1.2,4.2,4.9,28.2,-3.7,1485,1467,3884,2767,1044,1092,1094,2457,1458,1222,3588,1284,1413,1319,1691,1369,1431,1252,3915,1023,997,3922,3754,1042,1142,4780,976555
Lineups,-1628379-1630217-,L. Kennard - D. Bane,1610612763,MEM,53,29,24,0.547,12.5,12.0,24.6,0.488,4.0,9.9,0.405,3.9,5.0,0.777,3.2,8.3,11.5,7.5,4.1,2.1,1.4,1.5,5.2,4.7,31.8,0.2,413,447,4755,2009,1048,810,928,1292,780,1065,836,1494,1434,2573,954,1157,1064,834,4415,1149,882,4516,4397,1194,860,2034,1986735
Lineups,-1629022-1642348-,L. Walker IV - J. Edwards,1610612755,PHI,12,2,10,0.167,12.5,9.7,22.3,0.434,2.9,8.9,0.327,3.9,4.7,0.839,2.6,7.1,9.7,7.3,4.5,1.6,1.3,1.9,5.2,4.0,26.2,-6.4,2715,3541,3223,4478,1047,1295,1145,3656,1612,1328,3497,1473,1685,921,1516,1570,1564,920,4634,2033,1005,4885,4377,1592,1331,5188,449850
Lineups,-202693-1642355-,M. Morris - B. James,1610612747,LAL,5,0,5,0.0,12.5,9.8,22.8,0.43,3.2,8.8,0.364,3.4,4.4,0.773,3.8,8.4,12.2,6.2,3.4,1.6,1.0,1.6,5.4,3.6,26.2,-3.8,3778,4771,2092,4771,1046,1268,1085,3816,1305,1372,2125,1868,1873,2671,613,1125,914,1298,3889,1987,1639,4587,4474,1970,1328,4811,187600
Lineups,-203935-1628991-,M. Smart - J. Jackson Jr.,1610612763,MEM,17,11,6,0.647,12.5,12.4,25.2,0.49,3.4,9.4,0.356,5.8,7.7,0.748,3.1,9.4,12.5,8.2,3.1,2.2,1.9,1.8,5.9,6.6,33.8,3.8,2214,1599,2374,1298,1055,745,862,1222,1199,1182,2440,597,523,3424,1048,838,866,669,3607,979,414,4823,4663,499,744,334,635585
Lineups,-1629651-1630592-,N. Claxton - J. Wilson,1610612751,BKN,68,20,48,0.294,12.5,9.3,21.5,0.43,3.3,9.6,0.343,3.7,5.0,0.737,2.8,7.7,10.5,6.2,4.3,2.1,1.4,1.5,5.1,4.9,25.5,-3.5,103,814,5316,3882,1059,1404,1230,3813,1236,1137,2912,1644,1502,3625,1319,1340,1322,1312,4537,1150,985,4408,4351,1076,1417,4717,2540225
Lineups,-1629052-1641741-,O. Brissett - R. Council IV,1610612755,PHI,5,1,4,0.2,12.5,11.0,22.0,0.5,3.4,9.0,0.378,6.4,8.0,0.8,1.6,6.2,7.8,5.4,3.6,3.0,1.2,1.4,3.8,5.6,31.8,-2.8,3778,4024,1779,4309,1058,979,1168,791,1165,1283,1585,429,455,1760,3039,2023,2299,1699,4062,444,1246,4302,3439,758,864,4435,186850
Lineups,-203915-1628467-,S. Dinwiddie - M. Kleber,1610612742,DAL,30,15,15,0.5,12.5,10.4,22.2,0.468,3.6,9.3,0.382,5.4,6.5,0.836,2.2,7.9,10.1,5.8,3.6,1.9,1.3,0.9,5.2,5.2,29.7,-0.4,1216,1153,4016,2195,1051,1116,1154,2166,1049,1198,1444,690,798,965,2069,1278,1425,1497,4062,1470,1080,3064,4402,876,1011,2727,1123320
Lineups,-203952-1629130-,A. Wiggins - D. Robinson,1610612748,MIA,13,4,9,0.308,12.4,9.3,22.3,0.417,3.1,9.8,0.315,2.7,4.3,0.625,2.8,7.0,9.8,5.6,3.8,2.0,0.6,0.8,4.0,3.9,24.4,-5.8,2613,2894,3011,3808,1062,1390,1137,4161,1419,1096,3771,2609,1927,4588,1275,1600,1510,1586,4246,1209,3239,2779,3575,1726,1550,5129,485110
Lineups,-1641729-1642268-,B. Sensabaugh - I. Collier,1610612762,UTA,58,11,47,0.19,12.4,10.6,22.9,0.462,3.8,10.4,0.363,4.8,6.1,0.777,2.6,8.2,10.8,6.9,4.3,1.7,1.1,1.6,5.2,4.9,29.7,-3.2,302,1599,5313,4421,1067,1081,1074,2450,918,942,2176,956,946,2571,1467,1173,1221,1033,4573,1807,1581,4561,4409,1055,1013,4638,2158095
Lineups,-1628368-1631165-,D. Fox - K. Ellis,1610612758,SAC,42,20,22,0.476,12.4,11.0,22.8,0.482,3.2,9.5,0.334,4.9,6.2,0.782,2.8,8.6,11.4,6.4,3.0,2.1,1.3,1.0,5.0,5.3,30.0,1.6,740,814,4623,2687,1075,1001,1089,1507,1343,1165,3154,897,900,2412,1352,1069,1087,1215,3404,1151,1068,3543,4280,859,988,1093,1558035
Lineups,-1627777-1630168-,G. Niang - O. Okongwu,1610612737,ATL,28,14,14,0.5,12.4,11.9,23.6,0.505,4.3,10.5,0.41,5.0,6.3,0.795,2.7,8.0,10.7,8.0,3.6,2.3,1.2,0.7,5.1,5.0,33.2,1.9,1343,1247,3884,2195,1076,816,1007,704,667,907,754,826,874,1989,1425,1232,1257,729,4070,958,1311,2232,4365,968,785,968,1037895
Lineups,-1630193-1630658-,I. Quickley - C. Castleton,1610612761,TOR,6,4,2,0.667,12.4,9.7,25.3,0.382,2.7,9.2,0.291,4.8,7.3,0.659,4.5,9.0,13.5,6.2,3.3,1.7,0.7,2.0,4.7,5.8,26.8,-4.8,3584,2894,986,1047,1063,1295,847,4703,1856,1250,4185,912,592,4481,337,922,707,1307,3844,1860,2995,4916,4120,677,1277,4984,223770
Lineups,-1628973-1630540-,J. Brunson - M. McBride,1610612752,NYK,56,35,21,0.625,12.4,11.1,23.0,0.482,3.4,9.1,0.37,4.8,6.0,0.79,2.7,8.0,10.7,6.3,2.9,2.3,1.1,1.3,4.3,4.9,30.3,1.9,351,265,4567,1429,1072,966,1058,1509,1198,1270,1910,952,978,2155,1406,1268,1274,1257,3399,951,1376,4116,3883,1063,963,957,2080055
Lineups,-1630577-1642264-,J. Champagnie - S. Castle,1610612759,SAS,81,33,48,0.407,12.4,10.7,23.7,0.452,3.7,10.7,0.35,4.4,5.6,0.783,3.0,8.3,11.3,7.3,3.5,2.2,1.6,1.4,4.5,4.4,29.6,-1.3,2,324,5316,3163,1066,1042,1001,2892,939,875,2658,1162,1181,2366,1067,1154,1090,906,3962,1059,683,4286,4028,1334,1027,3501,3015775
Lineups,-1630581-1641824-,J. Giddey - M. Buzelis,1610612741,CHI,62,31,31,0.5,12.4,11.4,23.8,0.477,3.7,10.3,0.361,4.0,4.9,0.819,2.9,9.4,12.3,7.9,4.0,1.8,1.5,1.4,4.4,4.0,30.5,-0.3,212,384,5099,2195,1069,913,992,1720,947,956,2250,1349,1540,1309,1218,844,893,748,4412,1630,740,4359,3922,1592,944,2588,2305740
Lineups,-1630182-1641878-,J. Green - D. Baugh,1610612766,CHA,10,1,9,0.1,12.4,9.7,23.3,0.416,2.8,8.9,0.315,5.3,6.2,0.855,4.1,7.4,11.5,6.0,4.2,1.6,1.3,1.2,3.7,4.8,27.5,-6.0,3009,4024,3011,4706,1071,1290,1032,4189,1731,1333,3778,735,906,742,460,1444,1052,1377,4488,1987,1080,3930,3364,1112,1198,5137,371490
Lineups,-1631232-1641810-,K. Brooks Jr. - A. Reeves,1610612740,NOP,14,2,12,0.143,12.4,9.8,22.6,0.432,2.7,8.6,0.314,4.6,6.3,0.739,2.9,8.4,11.3,6.9,3.9,2.0,0.9,1.1,4.3,4.8,26.9,-5.2,2520,3541,3591,4574,1065,1270,1105,3752,1822,1430,3802,1010,874,3604,1258,1114,1103,1055,4291,1209,2135,3639,3854,1121,1265,5070,521250
Lineups,-201142-1642346-,K. Durant - R. Dunn,1610612756,PHX,55,27,28,0.491,12.4,10.6,22.0,0.482,3.2,8.7,0.37,4.1,5.1,0.805,2.9,9.0,11.9,6.9,3.7,1.8,1.4,1.0,5.3,4.5,28.6,-1.7,375,503,4989,2621,1061,1073,1167,1504,1292,1417,1908,1297,1390,1668,1229,922,979,1025,4169,1693,968,3568,4449,1309,1107,3840,2053235
Lineups,-202681-203957-,K. Irving - D. Exum,1610612742,DAL,11,4,7,0.364,12.4,10.1,22.5,0.448,3.5,9.0,0.394,4.8,6.1,0.791,2.8,8.4,11.2,6.6,3.5,2.5,2.1,1.2,4.1,4.5,28.5,0.3,2868,2894,2611,3424,1073,1192,1111,3084,1064,1283,1126,923,960,2118,1299,1139,1128,1129,4028,798,313,3903,3716,1249,1109,2007,408490
Lineups,-202691-1629655-,K. Thompson - D. Gafford,1610612742,DAL,49,23,26,0.469,12.4,11.7,23.5,0.497,3.2,8.6,0.377,4.0,5.3,0.757,3.2,9.2,12.4,7.3,3.4,1.6,1.8,1.2,4.5,4.7,30.6,1.2,513,646,4887,2736,1064,858,1014,1015,1279,1440,1617,1350,1311,3100,958,885,878,913,3919,1980,490,3966,4030,1182,932,1327,1827380
Lineups,-1626204-1629027-,L. Nance Jr. - T. Young,1610612737,ATL,22,9,13,0.409,12.4,10.5,23.0,0.457,3.8,10.5,0.358,5.1,6.6,0.772,2.7,8.2,11.0,7.4,4.4,2.6,1.0,1.1,4.6,5.6,29.9,-1.2,1776,1851,3741,3149,1074,1092,1072,2660,920,901,2376,804,778,2693,1384,1170,1194,867,4594,675,1639,3690,4106,744,994,3420,816470
Lineups,-201939-1627780-,S. Curry - G. Payton II,1610612744,GSW,53,30,23,0.566,12.4,11.3,22.9,0.495,4.1,10.5,0.386,4.5,5.7,0.791,3.1,8.2,11.2,8.3,3.8,2.6,1.4,1.3,5.5,4.8,31.2,1.2,413,406,4691,1918,1068,924,1078,1060,768,911,1329,1093,1132,2129,1053,1191,1123,654,4183,701,911,4170,4539,1116,903,1332,1972010
Lineups,-1630623-1641721-,T. Etienne - M. Lewis,1610612751,BKN,6,1,5,0.167,12.4,9.2,21.3,0.43,3.7,10.8,0.338,4.3,5.7,0.765,2.2,7.7,9.8,7.0,5.2,2.8,1.0,1.0,6.3,4.7,26.3,-6.8,3584,4024,2092,4478,1070,1443,1258,3820,974,842,3055,1179,1136,2890,2069,1349,1516,975,4874,557,1639,3171,4793,1183,1320,5210,222900
Lineups,-1626179-1629312-,T. Rozier - H. Highsmith,1610612748,MIA,53,23,30,0.434,12.4,9.8,22.4,0.44,3.5,10.1,0.341,3.8,5.0,0.773,2.5,8.5,11.1,6.2,3.5,2.5,1.0,1.2,4.2,4.1,27.0,-1.6,413,646,5073,2976,1060,1255,1127,3437,1129,996,2967,1527,1504,2671,1558,1079,1144,1295,4019,790,1639,3879,3812,1547,1248,3765,1979255
Lineups,-1628971-1630567-,B. Brown - S. Barnes,1610612761,TOR,18,8,10,0.444,12.3,9.9,22.7,0.435,2.4,7.8,0.305,5.7,6.9,0.823,2.8,8.6,11.4,6.8,3.8,2.6,1.2,1.6,5.6,5.3,27.8,-1.1,2108,2019,3223,2881,1093,1249,1095,3630,2218,1752,3974,616,699,1232,1286,1064,1072,1082,4236,688,1324,4614,4558,837,1170,3331,662655
Lineups,-1626171-1626192-,B. Portis - P. Connaughton,1610612749,MIL,23,10,13,0.435,12.3,10.4,23.0,0.453,3.3,9.1,0.362,3.4,5.0,0.672,3.0,9.0,12.0,6.2,3.5,1.5,1.4,1.0,4.7,4.6,27.5,-0.8,1699,1717,3741,2969,1077,1114,1071,2881,1226,1260,2214,1883,1428,4319,1170,922,970,1292,4014,2255,933,3171,4140,1240,1205,3094,852060
Lineups,-1629643-1641734-,C. Okeke - E. Bates,1610612739,CLE,2,1,1,0.5,12.3,10.0,22.5,0.444,5.5,13.0,0.423,4.5,7.5,0.6,4.0,8.5,12.5,6.5,3.0,0.5,1.5,1.0,1.5,5.0,30.0,5.0,4546,4024,393,2195,1097,1211,1115,3204,319,514,606,1067,557,4661,484,1091,852,1161,3422,4379,760,3171,940,968,980,169,73500
Lineups,-101108-1630577-,C. Paul - J. Champagnie,1610612759,SAS,78,32,46,0.41,12.3,10.8,23.2,0.465,4.0,11.3,0.359,4.2,4.9,0.859,2.5,8.9,11.4,7.8,3.4,2.0,1.5,1.0,4.1,4.3,29.8,1.3,11,350,5307,3146,1086,1031,1044,2296,775,756,2336,1239,1526,682,1580,992,1080,770,3915,1201,730,3169,3715,1408,998,1257,2880875
Lineups,-1629632-1641824-,C. White - M. Buzelis,1610612741,CHI,70,34,36,0.486,12.3,10.9,23.6,0.462,3.7,10.7,0.343,4.1,4.9,0.842,2.4,9.2,11.6,7.2,3.8,1.7,1.4,1.4,4.1,4.3,29.5,-1.3,69,296,5216,2633,1082,1008,1008,2464,984,879,2906,1312,1560,888,1674,891,1031,924,4234,1781,979,4371,3725,1424,1030,3479,2589010
Lineups,-1629610-1631109-,D. Jeffries - M. Williams,1610612766,CHA,29,5,24,0.172,12.3,10.2,21.9,0.466,3.4,8.7,0.39,4.0,4.8,0.842,2.4,8.4,10.8,7.6,3.8,1.2,1.2,1.2,4.3,4.0,27.8,-4.9,1269,2651,4755,4476,1095,1163,1183,2259,1188,1427,1205,1341,1607,887,1751,1123,1236,823,4186,2840,1241,3882,3871,1706,1171,4995,1066605
Lineups,-1626156-1630592-,D. Russell - J. Wilson,1610612751,BKN,27,10,17,0.37,12.3,9.6,22.5,0.428,3.4,10.3,0.331,4.8,6.1,0.787,3.3,8.1,11.4,6.8,3.7,2.5,1.4,1.3,4.8,5.2,27.4,0.6,1409,1717,4262,3407,1083,1311,1113,3899,1163,960,3410,943,964,2252,877,1220,1085,1067,4165,785,867,4075,4209,903,1211,1723,998000
Lineups,-203901-1631232-,E. Payton - K. Brooks Jr.,1610612740,NOP,11,2,9,0.182,12.3,10.1,22.9,0.44,3.0,8.8,0.34,2.0,3.1,0.647,2.3,8.7,11.0,7.5,3.6,1.9,1.3,1.0,5.2,2.7,25.2,-7.5,2868,3541,3011,4437,1081,1192,1075,3406,1458,1367,3002,3332,2966,4521,1910,1041,1162,828,4089,1454,1136,3171,4389,2865,1443,5249,406920
Lineups,-203507-1626153-,G. Antetokounmpo - D. Wright,1610612749,MIL,18,9,9,0.5,12.3,10.6,22.3,0.474,3.5,9.4,0.371,3.3,4.9,0.682,2.2,9.1,11.3,6.3,3.6,2.2,1.3,0.9,4.8,4.5,27.9,-1.4,2108,1851,3011,2195,1094,1086,1140,1874,1086,1170,1886,1915,1545,4274,2069,896,1107,1266,4035,1041,1128,3095,4215,1268,1162,3557,662450
Lineups,-1627777-1630241-,G. Niang - S. Merrill,1610612739,CLE,41,32,9,0.78,12.3,10.9,22.8,0.479,4.4,11.1,0.395,4.7,6.4,0.736,2.5,8.4,10.9,7.1,2.9,2.2,1.1,1.4,5.1,5.2,30.9,3.2,767,350,3011,681,1089,1006,1088,1664,646,782,1103,990,843,3664,1643,1122,1209,960,3315,992,1479,4298,4368,882,920,467,1512275
Lineups,-1627777-1629611-,G. Niang - T. Mann,1610612737,ATL,28,14,14,0.5,12.3,11.4,23.8,0.48,3.6,10.1,0.362,4.5,5.7,0.781,3.1,7.9,11.0,7.3,3.4,2.0,1.1,0.9,5.6,4.7,31.0,-1.4,1343,1247,3884,2195,1078,903,995,1581,997,1010,2218,1101,1117,2422,986,1287,1162,904,3869,1209,1451,2815,4570,1181,915,3564,1037060
Lineups,-1629684-1631217-,G. Williams - M. Diabate,1610612766,CHA,13,5,8,0.385,12.3,10.5,23.7,0.442,4.2,11.2,0.372,3.8,4.9,0.781,4.6,9.1,13.7,5.8,4.0,2.3,1.6,1.1,4.3,5.1,28.9,4.3,2613,2651,2828,3308,1090,1100,1003,3356,727,776,1811,1528,1526,2422,313,909,680,1474,4313,915,659,3650,3865,951,1081,245,479310
Lineups,-1628404-1630173-,J. Hart - P. Achiuwa,1610612752,NYK,51,32,19,0.627,12.3,10.6,22.4,0.476,2.9,7.7,0.38,4.2,5.4,0.779,3.1,8.0,11.1,6.3,3.9,2.1,1.0,1.5,4.2,4.6,28.4,-1.4,460,350,4436,1421,1092,1065,1133,1759,1609,1807,1502,1251,1261,2495,1005,1238,1138,1234,4275,1104,1607,4383,3798,1228,1117,3579,1878470
Lineups,-203994-1626220-,J. Nurkić - R. O'Neale,1610612756,PHX,23,12,11,0.522,12.3,10.2,22.9,0.447,4.2,11.0,0.379,3.7,4.7,0.771,3.0,9.0,12.0,6.8,3.7,1.9,0.7,1.3,4.4,5.0,28.3,-0.4,1699,1467,3419,2126,1085,1159,1077,3115,719,794,1528,1670,1643,2740,1170,922,970,1066,4100,1528,2781,4078,3961,968,1130,2692,849640
Lineups,-202685-203897-,J. Valančiūnas - Z. LaVine,1610612758,SAC,31,14,17,0.452,12.3,11.1,22.4,0.498,3.0,7.6,0.39,4.2,4.9,0.861,2.6,8.4,11.0,6.5,3.5,1.5,1.1,1.2,4.6,4.3,29.4,-0.5,1159,1247,4262,2851,1080,960,1132,998,1583,1840,1218,1262,1561,674,1463,1140,1162,1149,4009,2302,1550,3849,4072,1396,1038,2747,1147025
Lineups,-1628366-1629632-,L. Ball - C. White,1610612741,CHI,29,13,16,0.448,12.3,11.3,24.2,0.468,5.1,12.6,0.404,4.2,5.0,0.84,2.6,9.4,11.9,8.1,3.5,2.0,1.3,1.3,3.4,4.3,31.9,2.8,1269,1349,4143,2869,1084,926,960,2153,407,565,838,1272,1506,905,1553,845,972,690,3963,1209,999,4108,3111,1374,857,600,1071915
Lineups,-1629680-1631101-,M. Thybulle - S. Sharpe,1610612757,POR,13,7,6,0.538,12.3,11.2,25.3,0.441,3.8,11.8,0.32,3.3,4.5,0.729,3.5,8.0,11.5,6.7,3.6,3.5,1.4,1.2,4.4,4.2,29.4,2.2,2613,2213,2374,2052,1079,950,854,3393,921,679,3663,1949,1784,3770,774,1238,1069,1111,4076,301,941,4017,3932,1444,1040,813,481350
Lineups,-1631250-1642348-,P. Nance - J. Edwards,1610612755,PHI,4,1,3,0.25,12.3,8.5,22.5,0.378,3.0,11.0,0.273,3.8,5.3,0.714,2.8,7.0,9.8,5.5,3.0,1.3,1.0,0.8,5.8,5.0,23.8,-5.5,4013,4024,1421,4050,1088,1680,1115,4733,1458,794,4385,1587,1325,3945,1356,1600,1541,1637,3422,2727,1639,2417,4604,968,1637,5092,147550
Lineups,-203995-1628970-,V. Micić - M. Bridges,1610612766,CHA,26,6,20,0.231,12.3,9.7,22.4,0.431,2.7,8.5,0.32,3.8,4.5,0.831,3.2,9.0,12.2,5.9,3.9,1.4,1.2,1.2,4.5,4.2,25.8,-1.3,1485,2416,4497,4221,1087,1303,1124,3789,1806,1457,3676,1579,1784,1091,952,922,916,1458,4289,2366,1198,3839,3995,1516,1371,3478,959830
Lineups,-1631111-1641733-,W. Moore Jr. - N. Smith Jr.,1610612766,CHA,13,4,9,0.308,12.3,9.0,22.5,0.399,2.4,8.6,0.277,3.9,4.5,0.879,3.1,6.7,9.8,5.3,4.2,1.6,1.1,1.8,3.9,4.3,24.3,-6.5,2613,2894,3011,3808,1096,1495,1112,4529,2222,1438,4353,1469,1837,516,1034,1794,1534,1737,4515,1974,1525,4783,3538,1401,1563,5189,477950
Lineups,-1629627-1641722-,Z. Williamson - J. Hawkins,1610612740,NOP,29,10,19,0.345,12.3,11.1,23.5,0.473,2.9,8.2,0.349,4.8,6.8,0.709,3.2,8.1,11.3,6.8,3.3,1.7,1.9,2.1,4.9,5.4,29.9,0.3,1269,1717,4436,3529,1091,964,1019,1927,1666,1590,2730,937,736,4025,941,1207,1099,1077,3798,1832,419,5015,4230,826,995,2005,1068910
Lineups,-203078-203486-,B. Beal - M. Plumlee,1610612756,PHX,49,22,27,0.449,12.2,10.6,21.2,0.5,3.7,9.3,0.396,4.0,5.2,0.772,2.1,8.4,10.5,7.4,3.7,1.9,1.2,0.9,4.0,4.7,28.9,-0.4,513,704,4941,2867,1117,1075,1269,969,964,1210,1075,1350,1364,2706,2215,1124,1321,868,4102,1515,1183,3025,3560,1150,1082,2745,1787740
Lineups,-1630658-1642367-,C. Castleton - J. Mogbo,1610612761,TOR,5,1,4,0.2,12.2,9.2,21.6,0.426,3.4,9.6,0.354,3.8,4.6,0.826,3.8,7.2,11.0,7.2,4.2,2.0,0.2,0.4,4.6,3.2,25.6,0.6,3778,4024,1779,4309,1116,1434,1219,3941,1165,1138,2512,1557,1734,1157,613,1522,1162,928,4488,1209,4478,1242,4078,2349,1392,1739,182535
Lineups,-1628464-1630530-,D. Theis - T. Murphy III,1610612740,NOP,24,6,18,0.25,12.2,9.4,22.8,0.411,3.5,10.2,0.339,5.6,7.0,0.802,2.6,8.3,11.0,6.3,3.3,2.9,1.4,1.3,4.7,4.8,27.8,-1.7,1622,2416,4350,4050,1118,1378,1081,4303,1128,977,3049,643,680,1724,1478,1145,1192,1234,3770,541,903,4040,4120,1096,1174,3785,875580
Lineups,-203901-1628970-,E. Payton - M. Bridges,1610612766,CHA,6,1,5,0.167,12.2,8.5,21.2,0.402,2.8,9.3,0.304,3.2,3.7,0.864,1.5,8.5,10.0,6.2,2.8,1.8,1.3,1.0,4.0,3.3,23.0,-5.0,3584,4024,2092,4478,1110,1680,1276,4462,1695,1198,3992,2068,2469,650,3165,1091,1436,1307,3288,1576,1005,3171,3575,2223,1722,5003,219435
Lineups,-1627777-1628378-,G. Niang - D. Mitchell,1610612739,CLE,48,38,10,0.792,12.2,10.6,23.0,0.46,4.2,11.4,0.365,4.9,6.4,0.775,2.6,9.0,11.5,6.9,2.8,2.0,1.2,1.3,5.2,5.1,30.3,3.2,545,180,3223,655,1105,1082,1058,2548,721,735,2088,869,840,2632,1516,970,1044,1048,3255,1209,1291,4130,4395,923,966,464,1756660
Lineups,-1629018-1630579-,G. Trent Jr. - J. Sims,1610612749,MIL,12,8,4,0.667,12.2,9.8,21.7,0.454,3.3,8.9,0.364,5.3,6.1,0.877,2.3,7.9,10.3,5.7,3.8,2.5,0.5,0.9,4.4,4.8,28.3,-0.5,2715,2019,1779,1047,1098,1259,1211,2839,1261,1328,2102,713,961,521,1805,1272,1375,1556,4236,756,3551,3009,3948,1096,1132,2766,440575
Lineups,-1630182-1642354-,J. Green - K. Simpson,1610612766,CHA,22,2,20,0.091,12.2,9.6,23.1,0.417,2.6,9.2,0.286,3.6,4.5,0.79,2.8,8.7,11.5,5.6,4.0,1.7,1.0,1.5,4.0,4.5,25.5,-4.8,1776,3541,4497,4721,1101,1308,1050,4158,1905,1233,4221,1719,1780,2151,1299,1041,1043,1602,4313,1765,1639,4532,3679,1315,1409,4979,806020
